# SampleCounter	Dev.DutyCycle.value	Controller.enabled	Controller.alfa	Controller.alfa_dot	Controller.alfa_int	Controller.x	Controller.x_dot	Controller.x_int
10877	-0.017949	1	-0.432316	-30.2748	24.7887	-0.12681	-0.0271493	-593.441
10878	-0.0124662	1	-0.608136	-17.5673	24.1803	-0.127376	-0.0565611	-593.563
10879	-0.023185	1	-0.544575	-12.6597	23.6355	-0.127715	-0.0339366	-593.684
10880	0.0908349	1	-0.413063	-6.0841	23.2222	-0.127964	-0.0248869	-593.806
10881	0.058591	1	-0.193206	4.36749	23.0288	-0.128009	-0.00452489	-593.928
10882	0.0227196	1	0.0961526	11.2071	23.1247	-0.128032	-0.00226244	-594.051
10883	-0.122797	1	0.277856	4.94267	23.4023	-0.128009	0.00226244	-594.173
10884	-0.122214	1	0.350006	-3.20575	23.7521	-0.128371	-0.0361991	-594.295
10885	-0.0997787	1	0.220657	-12.9262	23.9725	-0.129593	-0.122172	-594.419
10886	0.132228	1	-0.612231	-27.6986	23.36	-0.129638	-0.00452489	-594.542
10887	0.183396	1	-1.04814	-34.227	22.3117	-0.129344	0.0294118	-594.666
10888	0.210246	1	-1.26629	-37.9953	21.0451	-0.128145	0.119909	-594.788
10889	0.100847	1	-1.67844	-19.0356	19.3665	-0.128077	0.00678733	-594.91
10890	0.0534192	1	-1.42844	4.82006	17.9379	-0.127851	0.0226244	-595.032
10891	0.0638081	1	-1.41866	-5.12822	16.519	-0.127557	0.0294118	-595.154
10892	0.213174	1	-1.44096	-17.4885	15.0779	-0.127353	0.020362	-595.275
10893	0.215111	1	-1.43067	-19.0248	13.6471	-0.126765	0.0588235	-595.396
10894	0.180017	1	-1.24083	-1.67304	12.4061	-0.126357	0.040724	-595.516
10895	0.0288572	1	-1.06155	-0.71328	11.3444	-0.125792	0.0565611	-595.636
10896	0.0261829	1	-0.990697	-4.13352	10.3536	-0.125407	0.0384615	-595.756
10897	0.0570517	1	-1.13254	-19.6858	9.22098	-0.125385	0.00226244	-595.875
10898	0.205507	1	-1.21246	-25.602	8.00843	-0.125294	0.00904977	-595.994
10899	0.194166	1	-1.18144	-16.1822	6.82691	-0.124457	0.0837104	-596.113
10900	0.201328	1	-1.50762	10.7816	5.31922	-0.12319	0.126697	-596.23
10901	0.00758025	1	-0.85758	7.04944	4.46159	-0.12233	0.0859728	-596.346
10902	-0.0556492	1	-0.353864	20.2613	4.10768	-0.121674	0.0656108	-596.462
10903	-0.0971922	1	0.0407606	22.3011	4.1484	-0.121765	-0.00904977	-596.578
10904	0.0056432	1	0.53527	2.81283	4.68363	-0.121312	0.0452489	-596.693
10905	-0.067999	1	1.27799	0.904594	5.96158	-0.120747	0.0565611	-596.808
10906	-0.126626	1	1.8047	5.05636	7.76622	-0.12043	0.0316742	-596.923
10907	-0.262135	1	1.84806	1.04812	9.6142	-0.120226	0.020362	-597.037
10908	-0.20818	1	1.49849	-19.4481	11.1126	-0.120249	-0.00226244	-597.151
10909	-0.121722	1	0.805257	-37.3884	11.9177	-0.12043	-0.0180995	-597.266
10910	0.0782004	1	0.18718	-42.3566	12.1048	-0.120701	-0.0271493	-597.38
10911	0.145599	1	-0.464514	-44.1207	11.6402	-0.120656	0.00452489	-597.495
10912	0.193821	1	-0.961121	-41.7208	10.6789	-0.119819	0.0837104	-597.609
10913	0.179062	1	-1.12662	-9.28492	9.5522	-0.11948	0.0339366	-597.722
10914	0.0392658	1	-1.31204	17.031	8.24007	-0.119208	0.0271493	-597.835
10915	0.0254137	1	-1.22273	23.175	7.01726	-0.118959	0.0248869	-597.948
10916	0.0444831	1	-1.33978	17.1509	5.67741	-0.118914	0.00452489	-598.061
10917	0.0303085	1	-1.26791	25.4068	4.40944	-0.118914	0	-598.174
10918	0.178297	1	-1.35068	20.3787	3.05872	-0.118891	0.00226244	-598.287
10919	0.157432	1	-1.13987	21.3025	1.91881	-0.118258	0.0633484	-598.4
10920	0.139898	1	-0.935848	19.3704	0.982946	-0.116335	0.192308	-598.51
10921	-0.0387404	1	0.721167	31.5862	1.7041	-0.115973	0.0361991	-598.62
10922	-0.283969	1	1.75311	38.534	3.45719	-0.11586	0.0113122	-598.73
10923	-0.348779	1	2.37851	38.4258	5.83567	-0.117081	-0.122172	-598.841
10924	-0.243796	1	1.52962	16.8015	7.36523	-0.117443	-0.0361991	-598.952
10925	-0.135512	1	0.485972	12.3972	7.85113	-0.117896	-0.0452489	-599.064
10926	0.144428	1	-0.433002	-41.8791	7.41805	-0.118529	-0.0633484	-599.177
10927	0.188846	1	-0.827261	-46.0435	6.59072	-0.11862	-0.00904977	-599.289
10928	0.0943841	1	-0.148163	-19.3437	6.44249	-0.117783	0.0837104	-599.401
10929	0.0250586	1	-0.0619641	41.4241	6.38046	-0.117919	-0.0135747	-599.513
10930	-0.138169	1	0.291306	35.6998	6.6717	-0.117851	0.00678733	-599.625
10931	-0.200606	1	0.922296	34.1155	7.59393	-0.118281	-0.0429864	-599.737
10932	-0.220643	1	0.877143	57.7912	8.471	-0.119276	-0.0995475	-599.85
10933	-0.227372	1	1.29639	21.2989	9.76731	-0.119344	-0.00678733	-599.964
10934	-0.0633936	1	0.951748	24.1665	10.719	-0.119683	-0.0339366	-600.078
10935	-0.0478815	1	0.844468	18.5381	11.5633	-0.119864	-0.0180995	-600.191
10936	-0.0973138	1	1.2552	25.6416	12.8184	-0.120113	-0.0248869	-600.306
10937	-0.14072	1	1.58451	34.5332	14.4028	-0.120226	-0.0113122	-600.42
10938	-0.299045	1	1.78538	37.6527	16.188	-0.120249	-0.00226244	-600.534
10939	-0.337203	1	2.08325	43.9402	18.2711	-0.120362	-0.0113122	-600.648
10940	-0.338956	1	2.19239	32.5876	20.4633	-0.120566	-0.020362	-600.763
10941	-0.342209	1	2.28439	24.355	22.7475	-0.12095	-0.0384615	-600.878
10942	-0.202561	1	2.30002	14.1784	25.0473	-0.121538	-0.0588235	-600.993
10943	-0.198665	1	2.26637	11.3817	27.3134	-0.122172	-0.0633484	-601.11
10944	-0.203259	1	2.24427	15.9411	29.5574	-0.122896	-0.0723982	-601.226
10945	-0.213047	1	2.30175	17.6804	31.8589	-0.123597	-0.0701357	-601.344
10946	-0.3771	1	2.51314	24.7477	34.3717	-0.124344	-0.0746606	-601.462
10947	-0.403302	1	2.77966	21.519	37.151	-0.125068	-0.0723982	-601.581
10948	-0.378118	1	2.7037	1.22626	39.8543	-0.12595	-0.0882353	-601.701
10949	-0.326135	1	2.39906	-22.6905	42.253	-0.127104	-0.115385	-601.822
10950	-0.1565	1	2.10002	-31.1872	44.3526	-0.12862	-0.151584	-601.945
10951	-0.142307	1	1.8534	-22.5719	46.2055	-0.129774	-0.115385	-602.069
10952	-0.130147	1	1.65883	-16.9326	47.8639	-0.131335	-0.156109	-602.194
10953	-0.136022	1	1.59829	-6.60124	49.4617	-0.132692	-0.135747	-602.321
10954	-0.260993	1	1.50205	-6.84188	50.9633	-0.133937	-0.124434	-602.449
10955	-0.266393	1	1.57333	-10.1425	52.5361	-0.135407	-0.147059	-602.578
10956	-0.259251	1	1.60491	-22.0471	54.1405	-0.136878	-0.147059	-602.709
10957	-0.226247	1	1.46792	-42.8197	55.6079	-0.138416	-0.153846	-602.841
10958	-0.0439681	1	1.0579	-51.8203	56.6652	-0.14009	-0.167421	-602.975
10959	0.00816614	1	0.563215	-55.0488	57.2278	-0.141652	-0.156109	-603.111
10960	0.0337889	1	0.202018	-44.7533	57.4293	-0.14224	-0.0588235	-603.247
10961	0.0407051	1	-0.124489	-18.8937	57.3042	-0.143145	-0.0904977	-603.384
10962	-0.045321	1	-0.683121	-9.65412	56.6205	-0.144344	-0.119909	-603.523
10963	-0.0580966	1	-0.682214	3.71351	55.9378	-0.145385	-0.104072	-603.662
10964	-0.0294534	1	-0.74958	-17.4429	55.1876	-0.146199	-0.0814479	-603.802
10965	-0.00784474	1	-0.874354	-25.6992	54.3127	-0.147014	-0.0814479	-603.943
10966	0.113743	1	-0.808322	-19.7476	53.5038	-0.147873	-0.0859728	-604.085
10967	0.120419	1	-0.867961	-19.5919	52.6353	-0.148371	-0.0497737	-604.227
10968	0.102633	1	-0.803728	-7.42418	51.8311	-0.148756	-0.0384615	-604.37
10969	0.082792	1	-0.668113	-0.476459	51.1625	-0.148891	-0.0135747	-604.513
10970	-0.066261	1	-0.517256	0.675263	50.6447	-0.148891	0	-604.656
10971	-0.0627965	1	-0.473954	-6.64501	50.1702	-0.14905	-0.0158371	-604.799
10972	-0.0428592	1	-0.571127	-16.2933	49.5986	-0.149547	-0.0497737	-604.942
10973	-0.0209119	1	-0.726092	-22.0176	48.872	-0.15	-0.0452489	-605.086
10974	0.128588	1	-0.857337	-24.2018	48.0142	-0.15009	-0.00904977	-605.23
10975	0.15132	1	-1.08651	-22.93	46.9272	-0.149683	0.040724	-605.374
10976	0.194089	1	-1.63334	-9.38221	45.2934	-0.148733	0.0950226	-605.516
10977	0.216606	1	-1.94929	1.64561	43.3437	-0.148462	0.0271493	-605.659
10978	0.0571087	1	-1.78701	13.3694	41.5562	-0.147941	0.0520362	-605.801
10979	0.0473647	1	-1.62602	8.64125	39.9298	-0.147602	0.0339366	-605.942
10980	0.084815	1	-1.83077	-6.50294	38.0986	-0.147376	0.0226244	-606.084
10981	0.121936	1	-2.03986	-20.6751	36.0584	-0.146991	0.0384615	-606.225
10982	0.306222	1	-2.51807	-21.2873	33.5399	-0.146335	0.0656108	-606.365
10983	0.321561	1	-2.78188	-7.46348	30.7577	-0.145905	0.0429864	-606.505
10984	0.314237	1	-2.77806	2.25638	27.9793	-0.145339	0.0565611	-606.644
10985	0.288342	1	-2.57329	10.2482	25.4058	-0.144547	0.0791855	-606.782
10986	0.238716	1	-2.12264	16.9321	23.2829	-0.143597	0.0950226	-606.92
10987	0.0907738	1	-1.86835	7.97993	21.4143	-0.142557	0.104072	-607.056
10988	0.0811563	1	-1.59636	-8.00425	19.8177	-0.141991	0.0565611	-607.192
10989	0.107954	1	-1.69	-23.7484	18.1275	-0.141312	0.0678733	-607.328
10990	0.158135	1	-2.04808	-36.0726	16.0792	-0.140769	0.0542986	-607.462
10991	0.213644	1	-2.51157	-42.7207	13.5675	-0.140339	0.0429864	-607.597
10992	0.38766	1	-2.92645	-38.9888	10.6409	-0.139887	0.0452489	-607.73
10993	0.415823	1	-3.24618	-31.9328	7.39465	-0.139118	0.0769231	-607.863
10994	0.388079	1	-3.15035	-10.6208	4.24422	-0.138032	0.108597	-607.995
10995	0.328836	1	-2.62016	-1.77684	1.62401	-0.1369	0.113122	-608.126
10996	0.232789	1	-1.73831	7.82318	-0.114312	-0.135633	0.126697	-608.256
10997	0.0483848	1	-1.22234	8.51919	-1.33665	-0.134276	0.135747	-608.384
10998	0.054801	1	-1.14699	-4.2848	-2.48363	-0.133371	0.0904977	-608.511
10999	0.13098	1	-1.74624	-18.7928	-4.22985	-0.133054	0.0316742	-608.638
11000	0.244756	1	-2.51624	-53.0528	-6.74605	-0.132353	0.0701357	-608.764
11001	0.31086	1	-3.10745	-56.9287	-9.85343	-0.130407	0.19457	-608.889
11002	0.398603	1	-2.92304	-26.8566	-12.7764	-0.129276	0.113122	-609.012
11003	0.355289	1	-2.42378	-31.0445	-15.2	-0.128122	0.115385	-609.134
11004	0.289134	1	-2.03373	-1.86031	-17.2336	-0.126719	0.140271	-609.255
11005	0.242091	1	-1.68898	12.3959	-18.9224	-0.125023	0.169683	-609.374
11006	0.236973	1	-1.46488	-3.43193	-20.3871	-0.123439	0.158371	-609.491
11007	0.0761236	1	-1.18435	-2.78375	-21.5712	-0.121719	0.171946	-609.606
11008	0.0490567	1	-0.924483	-0.779562	-22.4955	-0.12009	0.162896	-609.72
11009	0.0875702	1	-1.1643	-14.1474	-23.6596	-0.119095	0.0995475	-609.833
11010	0.14067	1	-1.53939	-28.1992	-25.1987	-0.118416	0.0678733	-609.946
11011	0.188677	1	-1.85523	-42.767	-27.0537	-0.11724	0.117647	-610.057
11012	0.374094	1	-2.28376	-49.7147	-29.3372	-0.115158	0.208145	-610.166
11013	0.424504	1	-3.02164	-23.3144	-32.3585	-0.113484	0.167421	-610.273
11014	0.468732	1	-3.5463	-11.5301	-35.9045	-0.111946	0.153846	-610.379
11015	0.474128	1	-3.78217	10.4423	-39.6863	-0.110339	0.160633	-610.483
11016	0.432198	1	-3.49425	27.0746	-43.1802	-0.108303	0.20362	-610.586
11017	0.237312	1	-3.11982	54.3029	-46.2996	-0.106131	0.217195	-610.686
11018	0.199666	1	-2.85534	68.3552	-49.1545	-0.103733	0.239819	-610.783
11019	0.14426	1	-2.3284	73.3954	-51.4824	-0.101403	0.233032	-610.879
11020	0.148648	1	-2.2686	65.2956	-53.7504	-0.0988235	0.257919	-610.971
11021	0.106693	1	-1.86199	68.4517	-55.6119	-0.0964027	0.242081	-611.062
11022	0.198507	1	-1.35977	61.1077	-56.9711	-0.094276	0.21267	-611.15
11023	0.141868	1	-0.732303	55.7317	-57.7028	-0.0920136	0.226244	-611.236
11024	0.0647871	1	0.00319074	59.2596	-57.6991	-0.0892308	0.27828	-611.319
11025	0.0137805	1	0.40623	69.5554	-57.2923	-0.0877149	0.151584	-611.4
11026	-0.0416141	1	0.96623	67.9832	-56.3255	-0.0866516	0.106335	-611.481
11027	-0.179523	1	1.22224	45.7349	-55.1027	-0.084819	0.183258	-611.56
11028	-0.130822	1	1.10969	7.17852	-53.9924	-0.083552	0.126697	-611.637
11029	-0.00273563	1	0.268581	-37.0659	-53.7233	-0.0825792	0.097285	-611.714
11030	0.121416	1	-0.760964	-57.5022	-54.4837	-0.0819231	0.0656108	-611.789
11031	0.191273	1	-1.48073	-53.9025	-55.9639	-0.0812443	0.0678733	-611.864
11032	0.319898	1	-1.54504	-41.2188	-57.5084	-0.0795927	0.165158	-611.938
11033	0.320469	1	-2.12565	18.397	-59.6335	-0.0783484	0.124434	-612.01
11034	0.410242	1	-3.01663	20.7368	-62.6495	-0.0770588	0.128959	-612.081
11035	0.471253	1	-3.50066	11.6286	-66.1495	-0.075724	0.133484	-612.151
11036	0.397926	1	-3.04724	42.6604	-69.1961	-0.0740271	0.169683	-612.219
11037	0.125839	1	-2.03619	82.3441	-71.2316	-0.0720588	0.196833	-612.285
11038	0.00924136	1	-1.09435	105.852	-72.3252	-0.0702262	0.183258	-612.349
11039	-0.102153	1	-0.0174322	109.571	-72.342	-0.0688235	0.140271	-612.411
11040	-0.275408	1	1.97045	82.0668	-70.3708	-0.0676018	0.122172	-612.473
11041	-0.349338	1	2.9998	50.0622	-67.3703	-0.0664932	0.11086	-612.533
11042	-0.174817	1	2.99608	6.24954	-64.3735	-0.0658597	0.0633484	-612.593
11043	-0.0517661	1	2.25244	-44.6912	-62.1204	-0.0656335	0.0226244	-612.652
11044	0.00506317	1	1.69445	-47.4159	-60.4254	-0.0656787	-0.00452489	-612.712
11045	-0.000620177	1	1.62475	-36.3885	-58.8	-0.0657466	-0.00678733	-612.772
11046	-0.0149381	1	1.6435	-25.5891	-57.1559	-0.0657466	0	-612.831
11047	-0.157141	1	1.58542	-12.4977	-55.5699	-0.0657466	0	-612.891
11048	-0.144745	1	1.42726	-10.5062	-54.1421	-0.0659276	-0.0180995	-612.951
11049	-0.132439	1	1.40643	-22.1348	-52.7351	-0.0659728	-0.00452489	-613.011
11050	-0.154405	1	1.5621	-17.2993	-51.1725	-0.0661538	-0.0180995	-613.071
11051	-0.164177	1	1.6157	-14.5038	-49.5563	-0.0664027	-0.0248869	-613.131
11052	-0.0221193	1	1.50192	-13.3523	-48.0539	-0.0666968	-0.0294118	-613.191
11053	-0.00728079	1	1.29368	-8.66072	-46.7597	-0.0668099	-0.0113122	-613.252
11054	-0.00637707	1	1.21786	-3.20118	-45.5414	-0.0668099	0	-613.313
11055	-0.0207088	1	1.1721	14.5344	-44.3688	-0.0668099	0	-613.373
11056	-0.0461175	1	1.31357	24.4819	-43.0548	-0.0668099	0	-613.434
11057	-0.0829983	1	1.56414	34.7414	-41.4903	-0.0668552	-0.00452489	-613.495
11058	-0.253279	1	1.8654	39.6969	-39.6245	-0.0670814	-0.0226244	-613.556
11059	-0.282059	1	2.23917	28.8604	-37.3849	-0.0671493	-0.00678733	-613.617
11060	-0.284853	1	2.31084	22.1758	-35.0737	-0.0673529	-0.020362	-613.678
11061	-0.258207	1	2.21174	3.22724	-32.8616	-0.067828	-0.0475113	-613.74
11062	-0.228234	1	2.00215	-7.78937	-30.8591	-0.068371	-0.0542986	-613.802
11063	-0.224406	1	1.89489	-2.78597	-28.9639	-0.0690271	-0.0656108	-613.865
11064	-0.078459	1	1.74982	-2.64257	-27.2138	-0.0697737	-0.0746606	-613.928
11065	-0.0566921	1	1.53635	-4.59917	-25.6772	-0.0703167	-0.0542986	-613.993
11066	-0.0915268	1	1.67428	14.7682	-24.0026	-0.0708823	-0.0565611	-614.057
11067	-0.127635	1	1.89545	26.8636	-22.1069	-0.0714932	-0.061086	-614.123
11068	-0.172356	1	2.2723	31.627	-19.8344	-0.0723077	-0.0814479	-614.189
11069	-0.223018	1	2.67846	38.9944	-17.1558	-0.0726697	-0.0361991	-614.255
11070	-0.411349	1	3.16	42.6777	-13.9956	-0.0730995	-0.0429864	-614.322
11071	-0.437592	1	3.49643	31.781	-10.499	-0.0738009	-0.0701357	-614.39
11072	-0.412222	1	3.48723	3.84423	-7.01169	-0.0747285	-0.0927602	-614.459
11073	-0.376945	1	3.29614	-15.6205	-3.71548	-0.0760633	-0.133484	-614.529
11074	-0.319468	1	2.79792	-26.0733	-0.917518	-0.0775339	-0.147059	-614.6
11075	-0.27089	1	2.39452	-36.706	1.47701	-0.0792308	-0.169683	-614.673
11076	-0.0936249	1	1.86326	-29.3748	3.34026	-0.0811765	-0.19457	-614.748
11077	-0.0927196	1	1.82338	-28.1154	5.1636	-0.0826018	-0.142534	-614.824
11078	-0.0954088	1	1.71279	-16.0801	6.87635	-0.0838688	-0.126697	-614.902
11079	-0.105906	1	1.66267	-2.2327	8.53894	-0.085181	-0.131222	-614.981
11080	-0.114931	1	1.66178	5.21869	10.2006	-0.0865384	-0.135747	-615.062
11081	-0.156014	1	1.86224	24.3941	12.0628	-0.088009	-0.147059	-615.143
11082	-0.340783	1	2.21846	37.9894	14.2811	-0.0897511	-0.174208	-615.227
11083	-0.388314	1	2.63514	41.2168	16.9161	-0.0908371	-0.108597	-615.312
11084	-0.359127	1	2.4661	26.4681	19.3821	-0.0920588	-0.122172	-615.398
11085	-0.321458	1	2.2921	3.90737	21.674	-0.0935746	-0.151584	-615.485
11086	-0.284617	1	2.05483	-11.2614	23.7286	-0.0951584	-0.158371	-615.574
11087	-0.30235	1	2.161	-6.30612	25.8893	-0.0968552	-0.169683	-615.665
11088	-0.161198	1	2.04889	-4.96284	27.938	-0.0988461	-0.199095	-615.757
11089	-0.158359	1	2.03473	-8.41957	29.9724	-0.100452	-0.160633	-615.852
11090	-0.196477	1	2.236	7.33572	32.2081	-0.102308	-0.18552	-615.948
11091	-0.204723	1	2.27686	9.21901	34.4847	-0.103914	-0.160633	-616.046
11092	-0.220719	1	2.38419	12.0983	36.8685	-0.105566	-0.165158	-616.145
11093	-0.220652	1	2.34543	13.5616	39.2136	-0.107376	-0.180995	-616.246
11094	-0.378382	1	2.60453	9.44481	41.8177	-0.108914	-0.153846	-616.349
11095	-0.399337	1	2.82424	5.60406	44.6415	-0.110905	-0.199095	-616.454
11096	-0.377655	1	2.75402	-11.8087	47.3951	-0.112964	-0.205882	-616.561
11097	-0.370417	1	2.76868	-23.2815	50.1633	-0.115362	-0.239819	-616.67
11098	-0.287956	1	2.01347	-32.2342	52.1763	-0.117873	-0.251131	-616.781
11099	-0.230469	1	1.42247	-32.0429	53.5982	-0.120498	-0.262443	-616.896
11100	-0.125231	1	1.53936	-17.1756	55.1371	-0.122873	-0.237557	-617.013
11101	-0.139875	1	1.50872	-0.976218	56.6452	-0.125158	-0.228507	-617.132
11102	-0.152023	1	1.42612	18.0071	58.0708	-0.127195	-0.20362	-617.253
11103	-0.173236	1	1.50347	29.9825	59.5737	-0.129412	-0.221719	-617.376
11104	-0.225424	1	1.93829	36.7498	61.5114	-0.131176	-0.176471	-617.501
11105	-0.283549	1	2.33505	52.8651	63.8458	-0.133145	-0.196833	-617.628
11106	-0.48816	1	2.93913	60.7964	66.7843	-0.134864	-0.171946	-617.756
11107	-0.521871	1	3.34207	50.8716	70.1257	-0.137036	-0.217195	-617.887
11108	-0.467707	1	3.11633	16.1667	73.2413	-0.139208	-0.217195	-618.02
11109	-0.496203	1	3.5115	1.63384	76.7521	-0.141991	-0.27828	-618.156
11110	-0.536159	1	4.01303	-12.5751	80.7643	-0.144842	-0.285068	-618.295
11111	-0.542921	1	4.04454	-13.0079	84.8081	-0.147986	-0.31448	-618.437
11112	-0.296939	1	3.2196	-46.3808	88.0268	-0.151448	-0.346154	-618.582
11113	-0.291224	1	3.0367	-36.8417	91.0626	-0.154864	-0.341629	-618.731
11114	-0.261149	1	2.58733	-24.5665	93.6491	-0.158213	-0.334842	-618.883
11115	-0.296457	1	2.83183	-16.5392	96.48	-0.161538	-0.332579	-619.038
11116	-0.350021	1	3.09367	7.74801	99.5727	-0.164842	-0.330317	-619.197
11117	-0.314027	1	2.6999	8.43127	102.272	-0.16819	-0.334842	-619.359
11118	-0.442539	1	2.55667	15.3785	104.827	-0.171244	-0.30543	-619.524
11119	-0.462705	1	2.79638	8.77776	107.623	-0.174366	-0.312217	-619.692
11120	-0.460706	1	2.74512	9.16099	110.367	-0.177692	-0.332579	-619.863
11121	-0.466733	1	2.80959	5.93221	113.175	-0.181086	-0.339366	-620.038
11122	-0.507463	1	3.21024	3.38742	116.384	-0.184547	-0.346154	-620.217
11123	-0.447762	1	2.80065	-18.1534	119.184	-0.188167	-0.361991	-620.398
11124	-0.412431	1	3.83343	-27.2621	123.016	-0.191923	-0.375566	-620.584
11125	-0.419029	1	3.66384	-7.3669	126.679	-0.195837	-0.391403	-620.774
11126	-0.308666	1	2.5931	-13.2476	129.27	-0.199842	-0.400452	-620.967
11127	-0.294342	1	2.58305	-29.1484	131.852	-0.203642	-0.38009	-621.165
11128	-0.427777	1	3.65764	-6.82907	135.508	-0.207353	-0.371041	-621.366
11129	-0.480235	1	4.06444	0.886239	139.572	-0.211086	-0.373303	-621.571
11130	-0.455756	1	3.70569	8.57756	143.276	-0.214842	-0.375566	-621.78
11131	-0.459461	1	2.61655	-14.7511	145.891	-0.218597	-0.375566	-621.992
11132	-0.553329	1	3.74163	-37.1318	149.631	-0.222647	-0.404977	-622.208
11133	-0.631368	1	4.3006	-19.2885	153.93	-0.226923	-0.427602	-622.429
11134	-0.544903	1	3.4768	-26.8491	157.405	-0.231448	-0.452489	-622.654
11135	-0.368506	1	2.15107	-72.8217	159.555	-0.235995	-0.454751	-622.884
11136	-0.213664	1	0.803548	-93.7142	160.357	-0.240498	-0.450226	-623.118
11137	-0.291126	1	1.42295	-79.6147	161.778	-0.244887	-0.438914	-623.357
11138	-0.17332	1	1.33118	-56.2391	163.108	-0.24914	-0.425339	-623.6
11139	-0.110891	1	0.713571	-57.6194	163.82	-0.253348	-0.420814	-623.847
11140	-0.0493944	1	0.130322	-60.9197	163.948	-0.256357	-0.300905	-624.097
11141	-0.0477653	1	-0.212268	-28.0759	163.735	-0.259163	-0.280543	-624.35
11142	-0.169248	1	0.660689	5.452	164.394	-0.262172	-0.300905	-624.606
11143	-0.24154	1	1.32395	10.0959	165.716	-0.264819	-0.264706	-624.865
11144	-0.305784	1	1.86733	18.1357	167.582	-0.267986	-0.316742	-625.126
11145	-0.519158	1	2.78107	4.02355	170.361	-0.27086	-0.28733	-625.391
11146	-0.473611	1	2.14968	19.4674	172.509	-0.273416	-0.255656	-625.658
11147	-0.277854	1	0.658588	-27.8368	173.166	-0.27586	-0.244344	-625.928
11148	-0.185606	1	0.129029	-67.257	173.293	-0.278235	-0.237557	-626.2
11149	-0.228323	1	0.513047	-63.4531	173.804	-0.280792	-0.255656	-626.474
11150	-0.207372	1	0.206694	-53.9732	174.009	-0.283054	-0.226244	-626.751
11151	-0.150053	1	-0.352637	-55.0052	173.655	-0.285475	-0.242081	-627.03
11152	0.0897214	1	-1.14292	-81.2731	172.51	-0.287421	-0.19457	-627.311
11153	0.137399	1	-1.55766	-85.917	170.951	-0.288756	-0.133484	-627.594
11154	0.221576	1	-2.79697	-43.3648	168.152	-0.289072	-0.0316742	-627.877
11155	0.0948573	1	-1.76341	-18.2366	166.387	-0.289909	-0.0837104	-628.16
11156	-0.000870899	1	-1.21635	24.0037	165.169	-0.290317	-0.040724	-628.444
11157	-0.0499249	1	-0.81295	33.532	164.355	-0.290339	-0.00226244	-628.728
11158	-0.05262	1	-0.678996	23.5123	163.674	-0.290407	-0.00678733	-629.012
11159	-0.191911	1	-0.56266	18.4005	163.11	-0.290633	-0.0226244	-629.297
11160	-0.182139	1	-0.596438	12.6047	162.512	-0.291471	-0.0837104	-629.582
11161	-0.00825804	1	-1.97778	-21.1631	160.532	-0.291742	-0.0271493	-629.867
11162	0.125865	1	-3.08878	-41.0949	157.442	-0.291742	0	-630.153
11163	0.113152	1	-3.0004	-34.2186	154.44	-0.291357	0.0384615	-630.438
11164	0.0681918	1	-2.68402	-18.2104	151.754	-0.29009	0.126697	-630.722
11165	-0.0606829	1	-1.50323	-5.91007	150.249	-0.29	0.00904977	-631.005
11166	0.0383052	1	-0.968404	-24.0778	149.28	-0.290045	-0.00452489	-631.289
11167	0.011003	1	-0.698703	-23.0454	148.579	-0.290271	-0.0226244	-631.573
11168	0.0421227	1	-0.890107	-34.1331	147.688	-0.290204	0.00678733	-631.857
11169	0.118056	1	-1.51322	-46.2407	146.173	-0.290158	0.00452489	-632.141
11170	0.212228	1	-2.30516	-58.9123	143.866	-0.289751	0.040724	-632.424
11171	0.339693	1	-3.59069	-54.2319	140.274	-0.28871	0.104072	-632.707
11172	0.433834	1	-4.55149	-47.7393	135.721	-0.288303	0.040724	-632.989
11173	0.310408	1	-4.86353	-21.5788	130.857	-0.287443	0.0859728	-633.27
11174	0.255027	1	-4.52712	4.68984	126.328	-0.28629	0.115385	-633.55
11175	0.216232	1	-4.21082	16.0664	122.116	-0.284977	0.131222	-633.828
11176	0.181804	1	-3.82028	15.263	118.295	-0.283597	0.138009	-634.106
11177	0.155466	1	-3.47345	10.3916	114.82	-0.282127	0.147059	-634.381
11178	0.159172	1	-3.38425	1.1522	111.435	-0.280747	0.138009	-634.656
11179	0.165793	1	-3.39538	-0.959237	108.038	-0.279344	0.140271	-634.929
11180	0.325192	1	-3.55401	-7.60668	104.483	-0.277783	0.156109	-635.2
11181	0.347292	1	-3.79205	-2.11011	100.69	-0.276086	0.169683	-635.47
11182	0.310565	1	-3.49899	8.81046	97.1899	-0.274276	0.180995	-635.738
11183	0.212859	1	-2.68016	27.315	94.5087	-0.272149	0.21267	-636.004
11184	0.146821	1	-2.07439	34.8516	92.4334	-0.270181	0.196833	-636.267
11185	0.0688424	1	-1.36911	43.6721	91.0634	-0.267919	0.226244	-636.529
11186	0.0499676	1	-1.07564	34.2766	89.9868	-0.266154	0.176471	-636.789
